offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
BYU,FBS Independents,McNeese,,401016406,40101640625,false,4,71,2,4,94,,,25,4,23,END OF GAME
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948910,true,2,34,5,2,100,3,19,38,7,66,TD
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948911,true,2,75,3,2,65,,,19,15,74,END OF HALF
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948912,true,3,66,15,3,40,11,33,27,8,16,FUMBLE TD
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948913,false,3,75,11,3,30,8,52,41,8,45,MISSED FG
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948914,false,3,30,8,3,93,3,10,42,14,63,MISSED FG
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948915,false,3,80,3,3,78,,31,39,6,2,PUNT
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948916,false,3,35,,4,34,14,14,17,3,-1,INT
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948917,true,4,53,14,4,0,10,7,7,14,53,TD
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948918,false,4,7,10,4,6,8,23,44,3,-1,PUNT
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948919,false,4,36,8,4,24,7,9,14,5,12,FUMBLE
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948920,true,4,49,7,4,84,4,24,45,8,35,FG
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948921,false,4,66,4,4,56,2,59,25,4,10,INT
Temple,American Athletic,Tulsa,American Athletic,401019489,40101948922,false,4,23,2,4,11,2,23,36,3,-12,PUNT
Tulsa,American Athletic,Temple,American Athletic,401019489,40101948923,false,4,60,2,4,96,,,23,10,36,Uncategorized
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949010,false,2,22,10,2,68,7,34,50,10,46,DOWNS
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949011,true,2,68,7,2,14,1,34,,12,54,FG
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949012,true,2,22,1,2,100,,31,3,5,78,TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949013,false,2,75,,2,75,,5,26,3,0,PUNT
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949014,false,2,40,,2,51,,,5,1,11,END OF HALF
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949015,true,3,35,15,3,100,11,19,41,10,68,TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949016,false,3,75,11,3,72,10,22,57,3,3,PUNT
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949017,true,3,50,10,3,100,7,17,5,10,50,TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949018,true,3,63,7,3,0,5,29,48,6,63,TD
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949019,true,3,25,5,3,100,3,53,36,5,75,TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949020,false,3,64,3,3,25,,52,1,7,39,INT
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949021,false,3,21,,4,44,13,36,16,7,23,PUNT
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949022,true,4,80,13,4,0,8,58,38,12,80,TD
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949023,true,4,25,8,4,100,3,4,54,12,75,TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949024,true,4,64,3,4,60,2,3,1,3,4,INT TD
Florida Atlantic,Conference USA,UCF,American Athletic,401019490,40101949025,true,4,69,2,4,0,1,5,58,3,69,TD
UCF,American Athletic,Florida Atlantic,Conference USA,401019490,40101949026,false,4,25,1,4,32,,,5,2,7,END OF GAME
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949110,true,2,20,9,2,100,5,37,17,9,80,TD
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949111,true,2,81,5,2,8,,25,12,11,73,FG
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949112,false,2,32,,2,68,,,25,5,36,MISSED FG
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949114,true,3,25,15,3,100,13,36,24,3,75,TD
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949115,false,3,68,13,3,62,12,5,31,3,6,PUNT
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949116,false,3,20,12,3,24,10,40,25,3,4,PUNT
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949117,true,3,60,10,3,16,8,38,2,7,44,FG
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949118,false,3,25,8,3,49,5,36,2,7,24,PUNT
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949119,false,3,98,5,3,72,4,56,40,2,26,FUMBLE
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949120,true,3,72,4,3,100,3,25,31,4,28,TD
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949121,true,3,58,3,4,30,14,48,30,8,28,FG
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949122,true,4,29,14,4,100,12,32,16,5,71,TD
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949123,false,4,80,12,4,55,8,26,6,8,25,PUNT
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949124,true,4,8,8,4,100,3,18,8,13,92,TD
Ohio,Mid-American,Cincinnati,American Athletic,401019491,40101949125,false,4,75,3,4,4,,52,26,6,71,INT
Cincinnati,American Athletic,Ohio,Mid-American,401019491,40101949126,false,4,2,,4,10,,,52,4,8,END OF GAME
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949210,false,2,28,8,2,27,6,56,30,3,-1,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949211,false,2,55,6,2,49,5,37,19,3,6,PUNT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949212,false,2,20,5,2,28,4,32,5,3,8,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949213,true,2,80,4,2,11,,,32,16,69,FG
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949214,false,3,25,15,3,40,14,45,15,2,15,FUMBLE
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949215,true,3,40,14,3,7,9,58,47,9,33,FG
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949216,false,3,25,9,3,23,8,44,14,3,-2,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949217,false,3,68,8,3,60,7,25,19,3,8,PUNT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949218,false,3,40,7,3,33,6,2,23,3,-7,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949219,false,3,80,6,3,44,2,51,11,6,36,PUNT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949220,false,3,30,2,3,58,,,51,8,28,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949221,false,4,84,14,4,45,11,14,41,8,39,PUNT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949222,true,4,5,11,4,100,10,13,1,3,95,TD
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949223,false,4,82,10,4,35,6,50,23,10,47,DOWNS
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949224,false,4,35,6,4,36,5,6,44,3,1,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949225,false,4,82,5,4,46,3,6,,8,36,PUNT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949226,false,4,20,3,4,29,2,5,1,3,9,PUNT
East Carolina,American Athletic,South Florida,American Athletic,401019492,40101949227,false,4,77,2,4,77,2,,5,1,0,INT
South Florida,American Athletic,East Carolina,American Athletic,401019492,40101949228,false,4,56,2,4,48,,,,3,-8,END OF GAME
Houston,American Athletic,Texas Southern,,401019493,40101949310,true,2,79,9,2,100,8,11,50,3,21,TD
Texas Southern,,Houston,American Athletic,401019493,40101949311,false,2,75,8,2,64,6,2,9,6,11,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949312,true,2,17,6,2,100,2,22,40,11,83,TD
Texas Southern,,Houston,American Athletic,401019493,40101949313,false,2,75,2,2,54,,44,38,4,21,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949314,false,2,34,,2,34,,33,11,2,0,INT
Texas Southern,,Houston,American Athletic,401019493,40101949315,false,2,46,,2,49,,,33,3,-3,END OF HALF
Houston,American Athletic,Texas Southern,,401019493,40101949316,true,3,41,15,3,100,12,38,22,7,59,TD
Texas Southern,,Houston,American Athletic,401019493,40101949317,false,3,79,12,3,82,11,16,22,3,-3,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949318,false,3,36,11,3,69,9,4,12,6,33,DOWNS
Texas Southern,,Houston,American Athletic,401019493,40101949319,true,3,69,9,3,0,6,8,56,6,69,TD
Houston,American Athletic,Texas Southern,,401019493,40101949320,false,3,29,6,3,71,2,11,57,11,42,DOWNS
Texas Southern,,Houston,American Athletic,401019493,40101949321,false,3,71,2,3,52,,,11,6,19,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949322,true,4,22,14,4,100,12,26,16,8,78,TD
Texas Southern,,Houston,American Athletic,401019493,40101949323,false,4,75,12,4,83,11,21,5,3,-8,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949324,true,4,75,11,4,100,9,33,48,5,25,TD
Texas Southern,,Houston,American Athletic,401019493,40101949325,false,4,75,9,4,75,8,4,29,3,0,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949326,false,4,40,8,4,90,6,18,46,5,50,DOWNS
Texas Southern,,Houston,American Athletic,401019493,40101949327,true,4,90,6,4,0,4,50,28,3,90,TD
Houston,American Athletic,Texas Southern,,401019493,40101949328,true,4,28,4,4,100,4,35,15,1,72,TD
Texas Southern,,Houston,American Athletic,401019493,40101949329,false,4,91,4,4,65,,54,41,7,26,PUNT
Houston,American Athletic,Texas Southern,,401019493,40101949330,false,4,35,,4,41,,,54,2,6,END OF GAME
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949410,false,2,35,7,2,29,6,12,45,3,-6,PUNT
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949411,true,2,87,6,2,0,,53,19,11,87,TD
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949412,false,2,37,,2,53,,5,48,5,16,PUNT
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949413,false,2,99,,2,97,,,5,1,2,END OF HALF
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949414,true,3,39,14,3,100,11,26,30,9,61,TD
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949415,false,3,74,11,3,73,10,10,16,3,1,PUNT
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949416,true,3,30,10,3,76,7,48,22,6,46,FG
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949417,true,3,75,7,3,0,5,37,11,6,75,TD
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949418,false,3,33,5,3,35,4,44,53,4,2,DOWNS
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949419,false,3,35,4,3,8,1,24,20,7,27,DOWNS
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949420,true,3,8,1,4,100,13,32,52,7,92,TD
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949421,false,4,75,13,4,81,12,25,7,3,-6,PUNT
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949422,true,4,36,12,4,100,11,16,9,3,64,TD
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949423,false,4,75,11,4,70,10,27,49,3,5,PUNT
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949424,false,4,34,10,4,32,8,36,51,3,-2,PUNT
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949425,true,4,19,8,4,0,7,30,6,4,19,TD
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949426,true,4,56,7,4,100,2,23,7,8,44,TD
South Alabama,Sun Belt,Memphis,American Athletic,401019494,40101949427,false,4,27,2,4,14,,24,59,4,13,FUMBLE
Memphis,American Athletic,South Alabama,Sun Belt,401019494,40101949428,false,4,14,,4,12,,,24,1,-2,Uncategorized
Navy,American Athletic,SMU,American Athletic,401019495,40101949511,false,3,75,15,3,60,11,45,15,5,15,PUNT
SMU,American Athletic,Navy,American Athletic,401019495,40101949512,false,3,6,11,3,15,9,57,48,3,9,PUNT
Navy,American Athletic,SMU,American Athletic,401019495,40101949513,true,3,62,9,3,0,6,25,32,7,62,TD
SMU,American Athletic,Navy,American Athletic,401019495,40101949514,true,3,100,6,3,100,6,19,6,0,0,TD
Navy,American Athletic,SMU,American Athletic,401019495,40101949515,false,3,85,6,3,80,4,27,52,3,5,PUNT
SMU,American Athletic,Navy,American Athletic,401019495,40101949516,false,3,61,4,4,94,14,53,34,10,33,DOWNS
Navy,American Athletic,SMU,American Athletic,401019495,40101949517,false,4,94,14,4,98,13,48,5,3,-4,FUMBLE
SMU,American Athletic,Navy,American Athletic,401019495,40101949518,true,4,98,13,4,100,12,25,23,4,2,TD
Navy,American Athletic,SMU,American Athletic,401019495,40101949519,false,4,75,12,4,69,9,25,,6,6,PUNT
SMU,American Athletic,Navy,American Athletic,401019495,40101949520,false,4,39,9,4,40,8,25,,3,1,PUNT
Navy,American Athletic,SMU,American Athletic,401019495,40101949521,true,4,81,8,4,0,6,19,6,5,81,TD
SMU,American Athletic,Navy,American Athletic,401019495,40101949522,false,4,35,6,4,58,3,42,37,6,23,PUNT
Navy,American Athletic,SMU,American Athletic,401019495,40101949523,false,4,86,3,4,49,,6,36,10,37,PUNT
SMU,American Athletic,Navy,American Athletic,401019495,40101949524,false,4,39,,4,52,,,6,2,13,END OF GAME
Navy,American Athletic,SMU,American Athletic,401019495,40101949525,true,5,25,,5,0,,,,9,25,TD
SMU,American Athletic,Navy,American Athletic,401019495,40101949526,true,5,75,,5,100,,,,7,25,TD
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068310,true,2,34,1,2,0,,21,19,4,34,TD
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068311,false,2,22,,2,20,,,21,1,-2,END OF HALF
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068312,true,3,75,15,3,0,8,9,51,12,75,TD
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068313,false,3,39,8,3,82,6,5,4,5,43,MISSED FG
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068314,false,3,80,6,3,81,3,57,8,3,-1,PUNT
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068315,false,3,27,3,3,35,3,1,56,3,8,PUNT
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068316,false,3,71,3,4,31,13,41,20,10,40,DOWNS
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068317,false,4,31,13,4,58,9,38,3,7,27,PUNT
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068318,true,4,86,9,4,7,3,12,26,12,79,FG
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068319,true,4,42,3,4,67,1,16,56,6,25,FG
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068320,false,4,75,1,4,71,,21,55,3,4,PUNT
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068321,false,4,32,,4,29,,,21,2,-3,END OF GAME
Eastern Michigan,Mid-American,San Diego State,Mountain West,401020683,40102068322,false,5,25,,5,22,,,,2,3,INT
San Diego State,Mountain West,Eastern Michigan,Mid-American,401020683,40102068324,true,5,75,,5,79,,,,4,4,FG
Maine,,Central Michigan,Mid-American,401020684,40102068410,false,2,55,10,2,50,8,13,3,4,5,INT
Central Michigan,Mid-American,Maine,,401020684,40102068411,true,2,54,8,2,100,6,59,14,3,46,TD
Maine,,Central Michigan,Mid-American,401020684,40102068412,false,2,75,6,2,58,2,51,8,6,17,PUNT
Central Michigan,Mid-American,Maine,,401020684,40102068413,false,2,24,2,2,61,1,45,6,4,37,PUNT
Maine,,Central Michigan,Mid-American,401020684,40102068414,false,2,92,1,2,97,,9,36,4,-5,PUNT
Central Michigan,Mid-American,Maine,,401020684,40102068415,true,2,77,,2,77,,,9,2,0,FG
Maine,,Central Michigan,Mid-American,401020684,40102068416,false,3,75,15,3,26,11,,,8,49,MISSED FG
Central Michigan,Mid-American,Maine,,401020684,40102068417,false,3,55,11,3,54,10,18,42,2,6,INT
Maine,,Central Michigan,Mid-American,401020684,40102068418,false,3,75,10,3,78,9,16,2,3,-3,PUNT
Central Michigan,Mid-American,Maine,,401020684,40102068419,false,3,39,9,3,46,7,52,24,3,7,PUNT
Maine,,Central Michigan,Mid-American,401020684,40102068420,true,3,88,7,3,21,3,24,28,11,67,FG
Central Michigan,Mid-American,Maine,,401020684,40102068421,true,3,20,3,4,100,14,25,59,10,80,TD
Maine,,Central Michigan,Mid-American,401020684,40102068422,false,4,75,14,4,82,13,5,20,3,-7,PUNT
Central Michigan,Mid-American,Maine,,401020684,40102068423,false,4,40,13,4,40,9,21,44,8,0,FUMBLE
Maine,,Central Michigan,Mid-American,401020684,40102068424,false,4,37,9,4,48,8,1,20,3,-11,PUNT
Central Michigan,Mid-American,Maine,,401020684,40102068425,true,4,17,8,4,15,6,23,38,3,-2,PUNT TD
Maine,,Central Michigan,Mid-American,401020684,40102068427,false,4,67,6,4,25,4,30,53,6,42,DOWNS
Central Michigan,Mid-American,Maine,,401020684,40102068428,false,4,25,4,4,37,1,21,9,6,12,PUNT
Maine,,Central Michigan,Mid-American,401020684,40102068429,false,4,76,1,4,57,,55,26,3,19,INT
Central Michigan,Mid-American,Maine,,401020684,40102068430,false,4,80,,4,77,,,55,2,-3,Uncategorized
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068510,true,1,15,1,2,0,14,43,31,3,15,TD
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068511,true,2,100,14,2,100,14,43,,0,0,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068512,false,2,75,14,2,54,12,55,48,6,21,FUMBLE
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068513,false,2,54,12,2,57,11,13,42,3,3,PUNT
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068514,true,2,93,11,2,0,9,22,51,6,93,TD
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068515,true,2,33,9,2,100,6,8,14,9,67,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068516,false,2,75,6,2,74,5,18,50,3,1,PUNT
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068517,false,2,50,5,2,82,2,14,4,7,32,MISSED FG
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068518,false,2,80,2,2,85,1,31,43,3,-5,PUNT
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068519,true,2,59,1,2,100,,14,17,6,41,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068520,true,2,52,,2,33,,,14,2,19,FG
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068521,true,3,75,15,3,0,14,15,45,3,75,TD
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068522,true,3,25,14,3,100,10,21,54,8,75,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068523,true,3,66,10,3,0,10,6,15,1,66,TD
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068524,false,3,28,10,3,34,8,17,49,3,6,PUNT
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068525,false,3,84,8,3,83,7,22,55,3,1,PUNT
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068526,false,3,43,7,3,44,5,51,31,3,1,PUNT
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068527,false,3,90,5,3,74,3,57,54,4,16,PUNT
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068528,true,3,32,3,3,100,1,27,30,7,68,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068529,false,3,75,1,4,35,13,44,43,9,40,MISSED FG
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068530,true,4,35,13,4,100,11,49,55,5,65,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068531,true,4,75,11,4,0,8,3,46,11,75,TD
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068532,true,4,61,8,4,100,7,26,37,2,39,TD
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068533,false,4,75,7,4,40,4,33,53,6,35,INT
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068534,false,4,38,4,4,45,2,9,24,6,7,PUNT
Nevada,Mountain West,Toledo,Mid-American,401020685,40102068535,false,4,80,2,4,50,1,40,29,5,30,DOWNS
Toledo,Mid-American,Nevada,Mountain West,401020685,40102068536,false,4,50,1,4,54,,,40,3,4,END OF GAME
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068610,true,2,87,2,2,0,,36,25,8,87,TD
Georgia State,Sun Belt,Western Michigan,Mid-American,401020686,40102068611,false,2,32,,2,62,,,36,5,30,INT
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068613,true,3,82,15,3,0,12,49,11,5,82,TD
Georgia State,Sun Belt,Western Michigan,Mid-American,401020686,40102068614,false,3,23,12,3,22,10,58,51,3,-1,PUNT
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068615,true,3,71,10,3,0,10,45,13,1,71,TD
Georgia State,Sun Belt,Western Michigan,Mid-American,401020686,40102068616,true,3,0,10,3,100,5,,45,10,75,TD
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068617,false,3,75,5,3,68,2,32,28,3,7,PUNT
Georgia State,Sun Belt,Western Michigan,Mid-American,401020686,40102068618,false,3,22,2,3,41,,27,5,4,19,PUNT
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068619,false,3,97,,3,34,,,27,15,63,PUNT
Georgia State,Sun Belt,Western Michigan,Mid-American,401020686,40102068620,false,4,25,5,4,64,2,49,36,7,39,DOWNS
Western Michigan,Mid-American,Georgia State,Sun Belt,401020686,40102068621,false,4,64,2,4,20,,,49,5,44,END OF GAME
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081110,true,2,25,12,2,74,7,32,30,11,49,FG
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081111,true,2,66,7,2,0,4,56,36,7,66,TD
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081112,false,2,25,4,2,16,3,30,26,3,-9,PUNT
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081113,true,2,58,3,2,0,,33,57,8,58,TD
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081114,false,2,25,,2,74,,,33,6,49,END OF HALF
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081115,false,3,25,15,3,26,12,23,37,6,1,PUNT
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081116,true,3,70,12,3,0,9,5,18,7,70,TD
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081117,false,3,25,9,3,21,7,40,25,3,-4,PUNT
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081118,false,3,61,7,3,60,5,49,51,3,1,PUNT
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081119,false,3,15,5,3,18,2,59,50,6,3,PUNT
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081120,false,3,48,2,3,44,,58,1,3,4,PUNT
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081121,false,3,3,,4,18,12,24,34,8,15,PUNT
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081122,false,4,57,12,4,38,9,2,22,6,19,DOWNS
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081123,true,4,38,9,4,100,5,28,34,11,62,TD
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081124,false,4,80,5,4,76,5,1,27,3,4,PUNT
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081125,true,4,46,5,4,100,4,10,51,5,54,TD
Miami (OH),Mid-American,Bowling Green,Mid-American,401020811,40102081126,true,4,40,4,4,0,,33,37,6,40,TD
Bowling Green,Mid-American,Miami (OH),Mid-American,401020811,40102081127,true,4,26,,4,100,,,33,6,74,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166110,true,2,75,14,2,78,12,42,24,3,-3,PUNT RETURN TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166112,false,2,75,12,2,79,11,42,,2,-4,INT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166113,true,2,41,11,2,100,9,50,52,5,59,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166114,false,2,75,9,2,72,8,7,43,3,3,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166115,false,2,35,8,2,57,5,15,52,7,22,DOWNS
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166116,false,2,57,5,2,62,3,41,34,3,-5,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166117,true,2,28,3,2,85,,,41,10,57,FG
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166118,false,3,75,15,3,65,13,,,5,10,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166119,true,3,12,13,3,100,7,18,42,11,88,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166120,false,3,75,7,3,76,6,16,2,3,-1,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166121,false,3,40,6,3,41,4,55,21,3,1,PUNT
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166122,false,3,90,4,3,81,3,25,30,3,9,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166123,true,3,27,3,3,100,,42,43,6,73,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166124,false,3,75,,3,53,,,42,5,22,INT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166125,false,4,46,13,4,70,9,14,29,9,24,DOWNS
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166126,false,4,70,9,4,47,5,47,27,6,23,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166127,true,4,10,5,4,100,3,13,34,5,90,TD
Gardner-Webb,,Appalachian State,Sun Belt,401021661,40102166128,false,4,75,3,4,67,1,43,30,3,8,PUNT
Appalachian State,Sun Belt,Gardner-Webb,,401021661,40102166129,false,4,44,1,4,44,,,43,2,0,END OF GAME
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166210,false,2,82,6,2,80,4,59,54,3,2,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166211,false,2,31,4,2,31,2,59,,3,0,PUNT
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166212,false,2,84,2,2,52,,,59,11,32,DOWNS
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166214,false,3,75,15,3,74,13,29,31,3,1,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166215,false,3,18,13,3,51,11,14,15,4,33,PUNT
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166217,true,3,98,11,3,100,11,,14,1,2,TD
UNLV,Mountain West,Arkansas State,Sun Belt,401021662,40102166218,false,3,84,11,3,57,8,26,34,6,27,DOWNS
Arkansas State,Sun Belt,UNLV,Mountain West,401021662,40102166219,false,3,56,8,3,70,6,40,46,5,14,DOWNS
